order_id,sku_id,category,supplier,warehouse,transport_mode,order_qty,fulfilled_qty,unit_cost,order_date,delivery_date,lead_time_days,on_time_delivery,fill_rate,order_value
ORD10775,SKU1014,Cosmetics,Vendor_06,WH_Delhi,Sea,351,264,116.99,2024-03-13,2024-03-29,14,0,0.754,41063.49
ORD10776,SKU1004,Skincare,Vendor_06,WH_Chennai,Air,186,127,18.49,2024-07-28,2024-08-01,4,1,0.686,3439.14
ORD10777,SKU1011,Cosmetics,Vendor_08,WH_Delhi,Air,222,145,18.39,2024-03-10,2024-03-15,2,0,0.656,4082.58
ORD10778,SKU1002,Skincare,Vendor_05,WH_Chennai,Sea,116,112,83.79,2023-12-10,2023-12-27,17,1,0.973,9719.64
ORD10779,SKU1001,Skincare,Vendor_07,WH_Mumbai,Air,13,11,35.43,2023-06-29,2023-07-06,4,0,0.884,460.59
ORD10780,SKU1003,Skincare,Vendor_07,WH_Bangalore,Air,105,97,74.14,2024-05-17,2024-05-22,5,1,0.929,7784.7
ORD10781,SKU1013,Cosmetics,Vendor_05,WH_Delhi,Sea,309,188,89.73,2024-04-19,2024-05-07,17,1,0.611,27726.57
ORD10782,SKU1002,Skincare,Vendor_05,WH_Chennai,Sea,144,110,83.79,2024-10-31,2024-11-15,13,0,0.767,12065.76
ORD10783,SKU1014,Cosmetics,Vendor_04,WH_Delhi,Road,362,361,116.99,2023-10-11,2023-10-18,4,0,0.998,42350.38
ORD10784,SKU1009,Haircare,Vendor_06,WH_Chennai,Sea,391,332,86.19,2024-03-22,2024-04-10,17,0,0.851,33700.29
ORD10785,SKU1011,Cosmetics,Vendor_02,WH_Mumbai,Air,428,401,18.39,2024-08-12,2024-08-17,5,1,0.938,7870.92
ORD10786,SKU1009,Haircare,Vendor_03,WH_Delhi,Air,39,28,86.19,2024-12-10,2024-12-15,4,1,0.743,3361.41
ORD10787,SKU1004,Skincare,Vendor_07,WH_Delhi,Air,194,157,18.49,2023-10-24,2023-10-27,1,0,0.812,3587.06
ORD10788,SKU1008,Haircare,Vendor_03,WH_Bangalore,Road,109,103,98.66,2023-06-21,2023-07-01,8,0,0.949,10753.94
ORD10789,SKU1004,Skincare,Vendor_06,WH_Delhi,Road,360,334,18.49,2024-08-16,2024-08-26,8,0,0.929,6656.4
ORD10790,SKU1002,Skincare,Vendor_05,WH_Mumbai,Air,275,266,83.79,2024-02-26,2024-03-03,4,0,0.968,23042.25
ORD10791,SKU1001,Skincare,Vendor_03,WH_Delhi,Rail,121,92,35.43,2024-07-26,2024-08-02,7,1,0.767,4287.03
ORD10792,SKU1001,Skincare,Vendor_03,WH_Mumbai,Road,429,375,35.43,2023-12-23,2024-01-01,7,0,0.876,15199.47
ORD10793,SKU1013,Cosmetics,Vendor_06,WH_Delhi,Rail,236,211,89.73,2023-11-08,2023-11-19,11,1,0.898,21176.28
ORD10794,SKU1003,Skincare,Vendor_03,WH_Delhi,Rail,75,48,74.14,2023-05-09,2023-05-18,8,1,0.652,5560.5
ORD10795,SKU1006,Haircare,Vendor_02,WH_Delhi,Road,363,223,88.19,2024-05-10,2024-05-17,4,0,0.617,32012.97
ORD10796,SKU1000,Skincare,Vendor_01,WH_Delhi,Sea,416,260,79.62,2023-09-17,2023-09-30,13,1,0.626,33121.92
ORD10797,SKU1012,Cosmetics,Vendor_02,WH_Delhi,Rail,59,51,102.92,2023-07-24,2023-08-04,10,1,0.868,6072.28
ORD10798,SKU1001,Skincare,Vendor_05,WH_Delhi,Air,84,67,35.43,2023-06-14,2023-06-18,3,1,0.802,2976.12
ORD10799,SKU1001,Skincare,Vendor_01,WH_Delhi,Rail,429,287,35.43,2023-07-16,2023-07-29,11,0,0.669,15199.47
ORD10800,SKU1011,Cosmetics,Vendor_04,WH_Delhi,Sea,60,46,18.39,2024-12-15,2024-12-31,15,1,0.776,1103.4
ORD10801,SKU1002,Skincare,Vendor_06,WH_Bangalore,Sea,437,333,83.79,2023-08-08,2023-08-25,16,1,0.763,36616.23
ORD10802,SKU1001,Skincare,Vendor_02,WH_Delhi,Rail,248,204,35.43,2024-01-05,2024-01-16,9,0,0.823,8786.64
ORD10803,SKU1001,Skincare,Vendor_08,WH_Bangalore,Road,177,148,35.43,2023-10-18,2023-10-28,7,0,0.84,6271.11
ORD10804,SKU1010,Cosmetics,Vendor_08,WH_Chennai,Rail,440,437,25.41,2024-02-22,2024-03-05,10,0,0.994,11180.4
ORD10805,SKU1003,Skincare,Vendor_02,WH_Chennai,Sea,448,271,74.14,2024-01-12,2024-01-31,18,1,0.605,33214.72
ORD10806,SKU1010,Cosmetics,Vendor_07,WH_Chennai,Sea,63,40,25.41,2024-11-05,2024-11-22,17,1,0.648,1600.83
ORD10807,SKU1006,Haircare,Vendor_02,WH_Chennai,Rail,365,268,88.19,2024-01-08,2024-01-15,6,1,0.735,32189.35
ORD10808,SKU1001,Skincare,Vendor_07,WH_Chennai,Sea,129,116,35.43,2024-12-31,2025-01-17,15,0,0.903,4570.47
ORD10809,SKU1005,Haircare,Vendor_07,WH_Delhi,Sea,253,229,75.43,2023-10-13,2023-10-31,17,1,0.907,19083.79
ORD10810,SKU1001,Skincare,Vendor_08,WH_Delhi,Sea,138,84,35.43,2024-10-05,2024-10-20,14,1,0.612,4889.34
ORD10811,SKU1013,Cosmetics,Vendor_08,WH_Delhi,Road,44,29,89.73,2024-01-27,2024-02-03,5,0,0.661,3948.12
ORD10812,SKU1012,Cosmetics,Vendor_08,WH_Bangalore,Sea,49,39,102.92,2023-10-28,2023-11-14,14,0,0.796,5043.08
ORD10813,SKU1008,Haircare,Vendor_01,WH_Chennai,Road,185,144,98.66,2023-05-02,2023-05-12,7,0,0.78,18252.1
ORD10814,SKU1007,Haircare,Vendor_01,WH_Mumbai,Road,245,233,32.69,2024-07-24,2024-07-31,5,0,0.954,8009.05
ORD10815,SKU1007,Haircare,Vendor_03,WH_Chennai,Air,230,208,32.69,2024-02-03,2024-02-12,6,0,0.906,7518.7
ORD10816,SKU1010,Cosmetics,Vendor_08,WH_Chennai,Sea,293,221,25.41,2023-06-10,2023-06-27,17,1,0.757,7445.13
ORD10817,SKU1009,Haircare,Vendor_06,WH_Mumbai,Air,203,169,86.19,2023-03-04,2023-03-07,3,1,0.836,17496.57
ORD10818,SKU1013,Cosmetics,Vendor_06,WH_Bangalore,Road,197,125,89.73,2023-12-16,2023-12-28,9,0,0.639,17676.81
ORD10819,SKU1005,Haircare,Vendor_06,WH_Bangalore,Road,220,152,75.43,2023-09-08,2023-09-18,9,1,0.694,16594.6
ORD10820,SKU1009,Haircare,Vendor_02,WH_Bangalore,Air,53,32,86.19,2023-12-12,2023-12-14,1,1,0.608,4568.07
ORD10821,SKU1000,Skincare,Vendor_07,WH_Bangalore,Sea,245,204,79.62,2023-01-21,2023-02-08,15,0,0.835,19506.9
ORD10822,SKU1006,Haircare,Vendor_07,WH_Mumbai,Air,302,193,88.19,2023-04-11,2023-04-19,5,0,0.64,26633.38
ORD10823,SKU1005,Haircare,Vendor_06,WH_Mumbai,Rail,264,260,75.43,2023-11-03,2023-11-15,10,0,0.988,19913.52
ORD10824,SKU1007,Haircare,Vendor_02,WH_Chennai,Rail,335,240,32.69,2023-09-29,2023-10-07,8,1,0.719,10951.15
ORD10825,SKU1012,Cosmetics,Vendor_02,WH_Chennai,Road,125,78,102.92,2023-12-11,2023-12-21,8,0,0.627,12865.0
ORD10826,SKU1006,Haircare,Vendor_06,WH_Bangalore,Road,117,90,88.19,2023-11-06,2023-11-17,9,0,0.773,10318.23
ORD10827,SKU1003,Skincare,Vendor_07,WH_Mumbai,Air,222,192,74.14,2024-06-11,2024-06-19,5,0,0.869,16459.08
ORD10828,SKU1014,Cosmetics,Vendor_03,WH_Chennai,Sea,19,13,116.99,2024-11-07,2024-11-24,14,0,0.707,2222.81
ORD10829,SKU1014,Cosmetics,Vendor_01,WH_Bangalore,Rail,299,208,116.99,2024-04-18,2024-04-27,8,1,0.696,34980.01
ORD10830,SKU1013,Cosmetics,Vendor_07,WH_Bangalore,Air,232,217,89.73,2024-10-11,2024-10-13,1,1,0.938,20817.36
ORD10831,SKU1013,Cosmetics,Vendor_03,WH_Delhi,Air,156,118,89.73,2024-09-07,2024-09-14,6,1,0.762,13997.88
ORD10832,SKU1002,Skincare,Vendor_01,WH_Chennai,Rail,108,88,83.79,2024-04-20,2024-05-01,8,0,0.824,9049.32
ORD10833,SKU1006,Haircare,Vendor_01,WH_Bangalore,Rail,341,208,88.19,2023-10-07,2023-10-15,7,1,0.612,30072.79
ORD10834,SKU1010,Cosmetics,Vendor_03,WH_Delhi,Road,291,181,25.41,2024-05-12,2024-05-21,9,1,0.622,7394.31
ORD10835,SKU1005,Haircare,Vendor_05,WH_Mumbai,Road,318,241,75.43,2024-01-08,2024-01-15,7,1,0.759,23986.74
ORD10836,SKU1003,Skincare,Vendor_02,WH_Bangalore,Air,67,56,74.14,2023-04-03,2023-04-08,4,1,0.84,4967.38
ORD10837,SKU1005,Haircare,Vendor_07,WH_Mumbai,Rail,436,280,75.43,2023-08-12,2023-08-22,9,1,0.643,32887.48
ORD10838,SKU1004,Skincare,Vendor_07,WH_Delhi,Air,235,191,18.49,2023-02-27,2023-03-07,5,0,0.813,4345.15
ORD10839,SKU1005,Haircare,Vendor_07,WH_Mumbai,Sea,289,275,75.43,2023-09-10,2023-09-30,18,0,0.952,21799.27
ORD10840,SKU1005,Haircare,Vendor_06,WH_Delhi,Air,253,237,75.43,2024-10-22,2024-10-23,1,1,0.937,19083.79
ORD10841,SKU1011,Cosmetics,Vendor_04,WH_Bangalore,Air,479,410,18.39,2024-01-29,2024-02-05,5,0,0.856,8808.81
ORD10842,SKU1014,Cosmetics,Vendor_02,WH_Chennai,Rail,425,409,116.99,2024-02-02,2024-02-11,9,1,0.964,49720.75
ORD10843,SKU1014,Cosmetics,Vendor_05,WH_Mumbai,Air,479,327,116.99,2023-08-30,2023-09-02,1,0,0.684,56038.21
ORD10844,SKU1014,Cosmetics,Vendor_06,WH_Chennai,Sea,234,217,116.99,2023-10-08,2023-10-21,13,1,0.929,27375.66
ORD10845,SKU1007,Haircare,Vendor_07,WH_Bangalore,Air,387,359,32.69,2024-03-08,2024-03-14,6,1,0.93,12651.03
ORD10846,SKU1008,Haircare,Vendor_06,WH_Delhi,Sea,43,33,98.66,2024-07-14,2024-08-02,17,0,0.781,4242.38
ORD10847,SKU1012,Cosmetics,Vendor_03,WH_Bangalore,Sea,36,27,102.92,2023-05-20,2023-06-07,18,1,0.76,3705.12
ORD10848,SKU1005,Haircare,Vendor_02,WH_Chennai,Road,304,285,75.43,2023-09-13,2023-09-19,5,1,0.939,22930.72
ORD10849,SKU1012,Cosmetics,Vendor_06,WH_Bangalore,Sea,490,327,102.92,2023-05-17,2023-06-04,16,0,0.669,50430.8
ORD10850,SKU1012,Cosmetics,Vendor_04,WH_Chennai,Road,154,116,102.92,2024-01-12,2024-01-20,7,1,0.757,15849.68
ORD10851,SKU1013,Cosmetics,Vendor_04,WH_Chennai,Road,462,444,89.73,2024-07-25,2024-07-30,4,1,0.963,41455.26
ORD10852,SKU1003,Skincare,Vendor_03,WH_Mumbai,Road,144,120,74.14,2024-09-24,2024-10-04,7,0,0.84,10676.16
ORD10853,SKU1001,Skincare,Vendor_06,WH_Chennai,Rail,500,443,35.43,2023-05-01,2023-05-11,10,1,0.887,17715.0
ORD10854,SKU1012,Cosmetics,Vendor_08,WH_Bangalore,Sea,481,325,102.92,2023-08-18,2023-09-01,13,1,0.676,49504.52
ORD10855,SKU1004,Skincare,Vendor_08,WH_Bangalore,Sea,392,329,18.49,2024-03-17,2024-04-01,14,1,0.84,7248.08
ORD10856,SKU1011,Cosmetics,Vendor_04,WH_Bangalore,Sea,356,217,18.39,2024-02-23,2024-03-09,14,1,0.612,6546.84
ORD10857,SKU1003,Skincare,Vendor_08,WH_Chennai,Rail,326,206,74.14,2024-08-19,2024-08-30,8,0,0.634,24169.64
ORD10858,SKU1002,Skincare,Vendor_06,WH_Bangalore,Sea,456,402,83.79,2023-08-06,2023-08-27,18,0,0.883,38208.24
ORD10859,SKU1001,Skincare,Vendor_01,WH_Delhi,Road,58,55,35.43,2023-08-29,2023-09-07,6,0,0.963,2054.94
ORD10860,SKU1000,Skincare,Vendor_07,WH_Delhi,Air,139,90,79.62,2024-11-18,2024-11-24,4,0,0.653,11067.18
ORD10861,SKU1009,Haircare,Vendor_05,WH_Mumbai,Rail,101,96,86.19,2024-05-19,2024-05-31,10,0,0.951,8705.19
ORD10862,SKU1001,Skincare,Vendor_07,WH_Mumbai,Rail,172,106,35.43,2023-04-30,2023-05-10,8,0,0.618,6093.96
ORD10863,SKU1007,Haircare,Vendor_05,WH_Bangalore,Air,456,385,32.69,2023-10-17,2023-10-23,4,0,0.845,14906.64
ORD10864,SKU1008,Haircare,Vendor_07,WH_Chennai,Rail,170,139,98.66,2024-05-18,2024-05-27,8,1,0.822,16772.2
ORD10865,SKU1000,Skincare,Vendor_03,WH_Mumbai,Road,106,83,79.62,2023-07-07,2023-07-12,5,1,0.788,8439.72
ORD10866,SKU1011,Cosmetics,Vendor_07,WH_Chennai,Road,249,185,18.39,2023-02-11,2023-02-21,7,0,0.743,4579.11
ORD10867,SKU1007,Haircare,Vendor_02,WH_Bangalore,Rail,262,178,32.69,2023-12-24,2023-12-30,6,1,0.681,8564.78
ORD10868,SKU1002,Skincare,Vendor_03,WH_Delhi,Air,437,364,83.79,2024-11-10,2024-11-16,5,1,0.833,36616.23
ORD10869,SKU1008,Haircare,Vendor_03,WH_Bangalore,Sea,402,350,98.66,2023-09-10,2023-09-26,13,0,0.871,39661.32
ORD10870,SKU1000,Skincare,Vendor_02,WH_Mumbai,Sea,155,144,79.62,2024-08-27,2024-09-11,15,1,0.935,12341.1
ORD10871,SKU1000,Skincare,Vendor_08,WH_Delhi,Sea,51,42,79.62,2024-10-05,2024-10-23,16,0,0.838,4060.62
ORD10872,SKU1005,Haircare,Vendor_08,WH_Delhi,Air,32,21,75.43,2024-08-05,2024-08-12,6,1,0.685,2413.76
ORD10873,SKU1012,Cosmetics,Vendor_05,WH_Bangalore,Air,339,215,102.92,2023-03-14,2023-03-18,1,0,0.637,34889.88
ORD10874,SKU1002,Skincare,Vendor_07,WH_Chennai,Road,132,99,83.79,2023-08-02,2023-08-07,4,1,0.755,11060.28
ORD10875,SKU1004,Skincare,Vendor_03,WH_Bangalore,Road,341,304,18.49,2024-05-17,2024-05-26,6,0,0.894,6305.09
ORD10876,SKU1014,Cosmetics,Vendor_03,WH_Chennai,Air,360,289,116.99,2023-04-09,2023-04-17,6,0,0.805,42116.4
ORD10877,SKU1007,Haircare,Vendor_07,WH_Chennai,Sea,463,294,32.69,2024-07-30,2024-08-17,15,0,0.636,15135.47
ORD10878,SKU1012,Cosmetics,Vendor_03,WH_Bangalore,Sea,198,121,102.92,2024-03-12,2024-03-30,18,1,0.616,20378.16
ORD10879,SKU1007,Haircare,Vendor_04,WH_Chennai,Rail,356,254,32.69,2024-06-23,2024-07-02,9,1,0.716,11637.64
ORD10880,SKU1001,Skincare,Vendor_08,WH_Chennai,Air,474,444,35.43,2023-05-11,2023-05-15,2,0,0.937,16793.82
ORD10881,SKU1004,Skincare,Vendor_01,WH_Chennai,Road,301,242,18.49,2024-06-09,2024-06-13,4,1,0.804,5565.49
ORD10882,SKU1001,Skincare,Vendor_05,WH_Delhi,Air,247,224,35.43,2024-08-22,2024-08-25,3,1,0.907,8751.21
ORD10883,SKU1001,Skincare,Vendor_08,WH_Bangalore,Rail,389,246,35.43,2024-02-07,2024-02-14,7,1,0.633,13782.27
ORD10884,SKU1005,Haircare,Vendor_08,WH_Mumbai,Sea,310,305,75.43,2023-09-29,2023-10-18,17,0,0.987,23383.3
ORD10885,SKU1003,Skincare,Vendor_02,WH_Delhi,Air,104,84,74.14,2023-04-19,2023-04-28,6,0,0.814,7710.56
ORD10886,SKU1006,Haircare,Vendor_01,WH_Chennai,Rail,69,60,88.19,2024-05-03,2024-05-17,11,0,0.877,6085.11
ORD10887,SKU1004,Skincare,Vendor_06,WH_Mumbai,Sea,326,213,18.49,2023-03-31,2023-04-16,15,1,0.654,6027.74
ORD10888,SKU1001,Skincare,Vendor_01,WH_Mumbai,Rail,427,366,35.43,2023-08-03,2023-08-12,6,0,0.859,15128.61
ORD10889,SKU1006,Haircare,Vendor_04,WH_Delhi,Road,441,348,88.19,2024-04-19,2024-04-26,6,1,0.79,38891.79
ORD10890,SKU1001,Skincare,Vendor_03,WH_Mumbai,Sea,95,89,35.43,2024-04-27,2024-05-13,16,1,0.944,3365.85
ORD10891,SKU1003,Skincare,Vendor_07,WH_Chennai,Road,160,136,74.14,2023-01-09,2023-01-15,6,1,0.852,11862.4
ORD10892,SKU1006,Haircare,Vendor_08,WH_Chennai,Air,444,352,88.19,2024-05-14,2024-05-18,1,0,0.794,39156.36
ORD10893,SKU1003,Skincare,Vendor_01,WH_Bangalore,Road,375,307,74.14,2024-08-13,2024-08-22,7,0,0.821,27802.5
ORD10894,SKU1014,Cosmetics,Vendor_07,WH_Chennai,Sea,341,265,116.99,2024-05-21,2024-06-05,13,0,0.779,39893.59
ORD10895,SKU1000,Skincare,Vendor_05,WH_Mumbai,Rail,92,63,79.62,2023-12-19,2023-12-31,9,0,0.693,7325.04
ORD10896,SKU1009,Haircare,Vendor_06,WH_Bangalore,Sea,475,467,86.19,2023-10-28,2023-11-14,14,0,0.984,40940.25
ORD10897,SKU1012,Cosmetics,Vendor_03,WH_Mumbai,Rail,251,217,102.92,2024-12-08,2024-12-16,8,1,0.867,25832.92
ORD10898,SKU1002,Skincare,Vendor_03,WH_Mumbai,Sea,112,80,83.79,2024-03-01,2024-03-17,13,0,0.721,9384.48
ORD10899,SKU1008,Haircare,Vendor_01,WH_Delhi,Air,34,22,98.66,2024-01-01,2024-01-05,3,1,0.67,3354.44
ORD10900,SKU1012,Cosmetics,Vendor_06,WH_Mumbai,Sea,42,27,102.92,2024-09-24,2024-10-08,13,1,0.648,4322.64
ORD10901,SKU1007,Haircare,Vendor_06,WH_Delhi,Air,142,136,32.69,2024-07-24,2024-07-27,1,0,0.959,4641.98
ORD10902,SKU1011,Cosmetics,Vendor_08,WH_Delhi,Sea,35,32,18.39,2023-04-19,2023-05-02,13,1,0.929,643.65
ORD10903,SKU1008,Haircare,Vendor_03,WH_Chennai,Road,63,56,98.66,2024-01-06,2024-01-12,5,1,0.891,6215.58
ORD10904,SKU1012,Cosmetics,Vendor_08,WH_Mumbai,Road,269,197,102.92,2024-10-24,2024-10-31,5,0,0.734,27685.48
ORD10905,SKU1001,Skincare,Vendor_04,WH_Chennai,Sea,444,414,35.43,2023-01-07,2023-01-24,16,1,0.934,15730.92
ORD10906,SKU1005,Haircare,Vendor_03,WH_Mumbai,Road,156,116,75.43,2024-01-17,2024-01-26,6,0,0.744,11767.08
ORD10907,SKU1002,Skincare,Vendor_07,WH_Chennai,Rail,395,381,83.79,2024-03-15,2024-03-25,7,0,0.967,33097.05
ORD10908,SKU1013,Cosmetics,Vendor_06,WH_Delhi,Road,274,243,89.73,2023-05-30,2023-06-06,7,1,0.887,24586.02
ORD10909,SKU1001,Skincare,Vendor_06,WH_Delhi,Sea,183,138,35.43,2024-03-20,2024-04-03,14,1,0.757,6483.69
ORD10910,SKU1010,Cosmetics,Vendor_03,WH_Bangalore,Road,482,370,25.41,2024-12-31,2025-01-11,9,0,0.768,12247.62
ORD10911,SKU1011,Cosmetics,Vendor_06,WH_Chennai,Air,390,343,18.39,2023-10-14,2023-10-16,1,1,0.88,7172.1
ORD10912,SKU1010,Cosmetics,Vendor_08,WH_Delhi,Air,115,109,25.41,2024-02-19,2024-02-26,6,1,0.952,2922.15
ORD10913,SKU1000,Skincare,Vendor_06,WH_Bangalore,Sea,285,195,79.62,2023-05-10,2023-05-30,18,0,0.685,22691.7
ORD10914,SKU1008,Haircare,Vendor_03,WH_Bangalore,Road,184,128,98.66,2024-07-06,2024-07-12,4,0,0.697,18153.44
ORD10915,SKU1011,Cosmetics,Vendor_02,WH_Delhi,Road,226,146,18.39,2023-09-23,2023-10-01,6,0,0.65,4156.14
ORD10916,SKU1007,Haircare,Vendor_01,WH_Bangalore,Sea,162,119,32.69,2023-08-30,2023-09-15,15,1,0.74,5295.78
ORD10917,SKU1010,Cosmetics,Vendor_03,WH_Mumbai,Sea,411,300,25.41,2023-09-11,2023-09-28,17,1,0.731,10443.51
ORD10918,SKU1013,Cosmetics,Vendor_06,WH_Delhi,Sea,408,379,89.73,2023-05-31,2023-06-16,13,0,0.931,36609.84
ORD10919,SKU1001,Skincare,Vendor_07,WH_Chennai,Rail,41,25,35.43,2023-08-08,2023-08-20,9,0,0.631,1452.63
ORD10920,SKU1009,Haircare,Vendor_07,WH_Chennai,Air,296,295,86.19,2024-05-25,2024-06-02,5,0,0.999,25512.24
ORD10921,SKU1011,Cosmetics,Vendor_03,WH_Mumbai,Rail,223,197,18.39,2023-05-11,2023-05-24,10,0,0.884,4100.97
ORD10922,SKU1011,Cosmetics,Vendor_02,WH_Bangalore,Rail,272,244,18.39,2024-04-29,2024-05-08,9,1,0.899,5002.08
ORD10923,SKU1014,Cosmetics,Vendor_02,WH_Delhi,Sea,497,412,116.99,2023-05-04,2023-05-19,13,0,0.829,58144.03
ORD10924,SKU1008,Haircare,Vendor_02,WH_Delhi,Air,88,63,98.66,2024-01-19,2024-01-24,3,0,0.718,8682.08
ORD10925,SKU1012,Cosmetics,Vendor_03,WH_Chennai,Sea,83,56,102.92,2023-11-09,2023-11-24,13,0,0.686,8542.36
ORD10926,SKU1000,Skincare,Vendor_06,WH_Chennai,Road,72,59,79.62,2024-03-03,2024-03-10,4,0,0.829,5732.64
ORD10927,SKU1014,Cosmetics,Vendor_07,WH_Chennai,Sea,182,164,116.99,2024-09-12,2024-10-01,18,1,0.905,21292.18
ORD10928,SKU1012,Cosmetics,Vendor_08,WH_Chennai,Rail,240,220,102.92,2023-11-30,2023-12-11,11,1,0.92,24700.8
ORD10929,SKU1006,Haircare,Vendor_07,WH_Delhi,Air,129,115,88.19,2023-02-16,2023-02-24,5,0,0.894,11376.51
ORD10930,SKU1013,Cosmetics,Vendor_01,WH_Delhi,Air,94,80,89.73,2024-10-22,2024-10-27,5,1,0.858,8434.62
ORD10931,SKU1003,Skincare,Vendor_01,WH_Mumbai,Rail,499,323,74.14,2024-05-29,2024-06-07,9,1,0.648,36995.86
ORD10932,SKU1000,Skincare,Vendor_04,WH_Bangalore,Rail,150,95,79.62,2024-08-16,2024-08-30,11,0,0.634,11943.0
ORD10933,SKU1006,Haircare,Vendor_01,WH_Delhi,Sea,311,208,88.19,2023-12-15,2023-12-31,13,0,0.672,27427.09
ORD10934,SKU1013,Cosmetics,Vendor_06,WH_Mumbai,Sea,280,277,89.73,2023-04-04,2023-04-19,15,1,0.992,25124.4
ORD10935,SKU1004,Skincare,Vendor_03,WH_Mumbai,Air,83,81,18.49,2023-06-07,2023-06-10,1,0,0.981,1534.67
ORD10936,SKU1000,Skincare,Vendor_06,WH_Delhi,Rail,324,232,79.62,2024-12-31,2025-01-06,6,1,0.719,25796.88
ORD10937,SKU1005,Haircare,Vendor_07,WH_Mumbai,Air,82,50,75.43,2024-01-20,2024-01-23,3,1,0.621,6185.26
ORD10938,SKU1012,Cosmetics,Vendor_04,WH_Bangalore,Sea,315,308,102.92,2024-05-31,2024-06-20,17,0,0.98,32419.8
ORD10939,SKU1000,Skincare,Vendor_08,WH_Mumbai,Sea,172,131,79.62,2024-05-10,2024-05-23,13,1,0.763,13694.64
ORD10940,SKU1014,Cosmetics,Vendor_01,WH_Mumbai,Air,463,323,116.99,2024-08-23,2024-08-28,5,1,0.699,54166.37
ORD10941,SKU1004,Skincare,Vendor_07,WH_Mumbai,Sea,300,273,18.49,2024-10-13,2024-10-27,13,1,0.913,5547.0
ORD10942,SKU1005,Haircare,Vendor_03,WH_Chennai,Rail,286,176,75.43,2024-03-09,2024-03-22,10,0,0.617,21572.98
ORD10943,SKU1013,Cosmetics,Vendor_05,WH_Bangalore,Rail,327,231,89.73,2023-03-03,2023-03-12,6,0,0.709,29341.71
ORD10944,SKU1013,Cosmetics,Vendor_07,WH_Delhi,Air,358,221,89.73,2023-08-06,2023-08-14,6,0,0.618,32123.34
ORD10945,SKU1004,Skincare,Vendor_07,WH_Mumbai,Road,55,52,18.49,2024-07-23,2024-07-30,5,0,0.951,1016.95
ORD10946,SKU1009,Haircare,Vendor_06,WH_Bangalore,Air,268,190,86.19,2023-09-25,2023-10-04,6,0,0.709,23098.92
ORD10947,SKU1005,Haircare,Vendor_08,WH_Delhi,Air,117,100,75.43,2024-12-09,2024-12-11,1,1,0.859,8825.31
ORD10948,SKU1009,Haircare,Vendor_01,WH_Chennai,Road,253,207,86.19,2023-06-27,2023-07-09,9,0,0.822,21806.07
ORD10949,SKU1012,Cosmetics,Vendor_02,WH_Bangalore,Road,211,183,102.92,2023-02-01,2023-02-12,8,0,0.869,21716.12
ORD10950,SKU1013,Cosmetics,Vendor_06,WH_Bangalore,Sea,202,131,89.73,2024-12-14,2024-12-28,14,1,0.65,18125.46
ORD10951,SKU1014,Cosmetics,Vendor_08,WH_Bangalore,Road,108,94,116.99,2023-01-21,2023-01-28,5,0,0.872,12634.92
ORD10952,SKU1003,Skincare,Vendor_05,WH_Chennai,Rail,56,34,74.14,2024-05-20,2024-05-29,7,0,0.615,4151.84
ORD10953,SKU1014,Cosmetics,Vendor_04,WH_Bangalore,Road,370,238,116.99,2024-10-15,2024-10-23,5,0,0.644,43286.3
ORD10954,SKU1009,Haircare,Vendor_08,WH_Mumbai,Rail,266,166,86.19,2023-07-18,2023-07-29,10,1,0.626,22926.54
ORD10955,SKU1011,Cosmetics,Vendor_03,WH_Delhi,Air,43,29,18.39,2023-08-22,2023-08-29,5,0,0.677,790.77
ORD10956,SKU1011,Cosmetics,Vendor_05,WH_Bangalore,Sea,357,336,18.39,2024-03-13,2024-03-26,13,1,0.942,6565.23
ORD10957,SKU1006,Haircare,Vendor_07,WH_Delhi,Air,442,352,88.19,2024-11-27,2024-12-01,1,0,0.798,38979.98
ORD10958,SKU1014,Cosmetics,Vendor_04,WH_Chennai,Road,379,275,116.99,2024-03-06,2024-03-15,6,0,0.726,44339.21
ORD10959,SKU1003,Skincare,Vendor_02,WH_Mumbai,Road,181,177,74.14,2023-08-20,2023-09-01,9,0,0.983,13419.34
ORD10960,SKU1003,Skincare,Vendor_06,WH_Chennai,Air,94,57,74.14,2024-10-03,2024-10-04,1,1,0.611,6969.16
ORD10961,SKU1012,Cosmetics,Vendor_06,WH_Bangalore,Air,22,15,102.92,2023-04-21,2023-04-26,2,0,0.695,2264.24
ORD10962,SKU1013,Cosmetics,Vendor_06,WH_Chennai,Rail,37,33,89.73,2024-09-06,2024-09-15,6,0,0.906,3320.01
ORD10963,SKU1009,Haircare,Vendor_02,WH_Delhi,Road,73,69,86.19,2024-01-22,2024-01-28,4,0,0.956,6291.87
ORD10964,SKU1012,Cosmetics,Vendor_01,WH_Delhi,Sea,75,46,102.92,2023-11-05,2023-11-21,13,0,0.626,7719.0
ORD10965,SKU1008,Haircare,Vendor_05,WH_Delhi,Sea,36,24,98.66,2023-04-09,2023-04-28,16,0,0.693,3551.76
ORD10966,SKU1007,Haircare,Vendor_08,WH_Delhi,Sea,206,151,32.69,2024-09-26,2024-10-13,17,1,0.736,6734.14
ORD10967,SKU1007,Haircare,Vendor_06,WH_Delhi,Rail,274,229,32.69,2023-04-16,2023-04-22,6,1,0.838,8957.06
ORD10968,SKU1009,Haircare,Vendor_04,WH_Chennai,Rail,414,307,86.19,2024-06-05,2024-06-18,11,0,0.742,35682.66
